age,balance,units,gwa,attendance,study_hours,course_x,course_y,lat,lon,is_scholar,is_paid,is_male,on_probation
-0.8013028486203836,-0.76959829019139,0.919151678662152,0.12829829638379012,-0.05954025918148331,-0.3787716499094978,0.2292483066097751,-1.0807962166619265,0.11642952178348022,1.4449301455815708,3.0,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-0.7612697326821146,-0.76959829019139,-0.3927976200277594,0.12829829638379012,1.1029124200760325,-0.18599618978081983,1.7181604104168366,1.2711608757289388,1.0702221954280402,1.4965309509433835,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.521071037052503,1.7706621148044006,-1.1799671992417062,1.5391808289332454,-1.9213547129516506,-0.7643225701668539,0.23484572053386182,-0.9469528852186526,-0.534396170806285,-0.3429332725955632,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.040673645793281296,0.847863561938959,-0.6551874797657418,0.20497669489191309,-0.5887870074613274,-0.6036763533929556,-1.1057349142849022,-0.019748357249305237,-0.690786431874551,-0.2173873878987971,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
0.039392586083255424,-0.76959829019139,-1.4423570589796886,0.03628421817404294,-0.28636029415855874,-0.571547110038176,-0.9648666638620539,0.13349255846110983,-1.6780913043194432,-1.6331141568149932,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-0.40097168923769866,-0.76959829019139,0.919151678662152,-0.6691570481006847,0.6114690109590346,0.4726532989921635,1.3561943099925637,0.7057212943417738,0.960080856691718,0.4974686290614329,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.08070676173155036,-0.4856164382906417,1.1815415384001342,-0.7611711263104318,1.5943558291930315,0.6493641374434519,-1.1458497140741903,0.015167294431548874,-1.6179572653506047,-0.7759942372213849,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-0.4410048051759663,-0.3485643271559328,-0.13040776028977716,0.14363397608541498,-0.19185194625144353,-0.362707028232108,-0.02916563621889405,-1.3833985312293287,-0.1795427012662459,0.661433804977652,-0.33333333333333337,0.6225785655684533,1.0140993866100703,2.255037183234184
3.2820749770830044,-0.08424275730985169,-1.1799671992417062,0.6803827656422732,-0.8439595468105384,-1.1820027337789898,-0.9116912315832302,-0.018778478035948287,0.6295524411095644,1.5719227818303132,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-0.7212366167438455,-0.76959829019139,1.1815415384001342,-1.6199691896014043,1.5943558291930315,1.3562074912486046,-0.7736216881224249,0.9831067493618924,-0.46956416004301726,0.005573101312775564,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.3209054573611605,-0.76959829019139,0.3943719591861874,-0.27042937585844695,0.545313167424054,-0.20206081145820962,-0.8902344782075645,0.9326730302673253,0.0021122081187765875,1.458433160068738,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.0006405298550136477,-0.6193443471455761,0.6567618189241696,-0.7918424857136809,1.5565524900301855,0.3441363255730447,0.3915733104082895,-0.6268927448108236,0.5595004616858014,-1.293288292219882,-0.33333333333333337,-1.6062229818126443,1.0140993866100703,-0.44345166786376256
0.23955816577459793,-0.7678887004475059,0.919151678662152,-0.7151640872055579,1.27302744630884,0.456588677314774,-0.7353726929744991,0.8609019684789032,1.3134727350068385,1.4090828571214913,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.9214021964351881,-0.6150703727858657,0.6567618189241696,-1.3592626346737877,1.1123632548667441,2.0791154667311473,-0.38180271343635613,-1.4037659947098269,1.5513989065519354,1.712257682393933,-0.33333333333333337,-1.6062229818126443,1.0140993866100703,-0.44345166786376256
0.1594919338980612,-0.5937005009873145,0.919151678662152,-0.5004645713828145,0.40355064556338116,0.5047825423469431,-1.0656201144956143,-0.15359168869257933,0.8810505311719199,1.5653320247591336,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-1.0415015442499937,-0.5495360992703084,0.6567618189241696,-0.7611711263104318,1.3958882985880898,1.516853708022503,0.42422489163212873,-0.6695674301985342,1.1326530206074996,-1.0319085117888565,-0.33333333333333337,-1.6062229818126443,1.0140993866100703,-0.44345166786376256
-0.12073987766981802,-0.5399434012629588,1.1815415384001342,-1.3132555955689142,1.5943558291930315,1.308013626216435,-0.3538156438159226,-1.4357720087506096,0.46084305400254694,-0.6363023373476085,-0.33333333333333337,-1.6062229818126443,1.0140993866100703,-0.44345166786376256
-1.081534660188263,-0.76959829019139,1.4439313981381166,-0.9298636030283013,1.2068716027738593,1.1955612744747062,0.1909993114618494,-1.1661455874373474,1.0906844725771616,1.7362094580915683,-0.33333333333333337,-1.6062229818126443,1.0140993866100703,-0.44345166786376256
-0.20080610954635614,-0.6499270081195028,1.706321257876099,-1.1445631188510443,1.1123632548667441,0.7296872458304011,-0.9415441058450259,0.03165524105861876,-0.3042999522519404,-0.12543828924777314,-0.33333333333333337,-1.6062229818126443,-0.9860966422066364,-0.44345166786376256
-1.001468428311726,1.898311482347747,-0.3927976200277594,0.6803827656422732,-0.7589020336941348,1.1794966527973167,0.3897075057669271,-0.7811035397345958,-1.9576728257752423,0.5450506801116675,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
0.23955816577459793,0.32121494361466146,-1.967136778455653,-0.3471077743665699,-0.7021970249498656,-1.262325842165939,-1.0600227005715277,1.046148898230101,1.4105641520919312,1.486564440250469,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-0.8013028486203836,-0.76959829019139,0.6567618189241696,-0.6078143292941866,0.7532315328197074,1.6774999247964013,-1.192494830108246,0.05493234217918817,-1.6253696208484967,-1.6421161664732569,3.0,0.6225785655684533,1.0140993866100703,-0.44345166786376256
0.19952504983632885,-0.7653243158316797,0.3943719591861874,0.40434053101303163,0.8666415503082456,-0.44303013661905716,-0.8725093341146233,0.7513056173695557,0.08312612172955974,0.5482656835611126,-0.33333333333333337,-1.6062229818126443,-0.9860966422066364,2.255037183234184
-0.8013028486203836,-0.43432874597411864,1.1815415384001342,-1.5432907910932818,0.5547640022147655,1.8381461415702998,0.6061408441649463,-0.7956517279349515,-1.0125453001070812,0.17998703843923447,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.4410048051759663,-0.76959829019139,-0.13040776028977716,0.9717606799731389,-0.46592615518207764,-0.10567308139387063,-0.4359110480358607,-1.6200490592884507,1.297290832159323,0.6003487394402505,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
0.11945881795979213,-0.5486813043983664,1.1815415384001342,-1.9573541430371437,0.6587231849125922,1.5329183296998932,0.3374649758087845,-1.0332721352074306,-0.0542634534145037,0.3724049948822206,-0.33333333333333337,-1.6062229818126443,1.0140993866100703,-0.44345166786376256
-1.1215677761265306,0.18758201196772073,1.1815415384001342,1.002432039376388,0.3751981411912466,-0.15386694642603999,-0.7484333254640348,0.9782573532951072,0.5603356566714665,-0.8836968527743703,-0.33333333333333337,-1.6062229818126443,-0.9860966422066364,-0.44345166786376256
-0.6011372689290412,-0.6678777004302858,-0.13040776028977716,0.41967621071465583,0.781584037191842,0.15136086544436672,-0.6961907955058922,1.0849440667643835,-0.03317478002612882,-0.9696981950440577,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.521071037052503,-0.39187393400099674,-0.917577339503724,-0.17841529764869976,0.3562964716098236,-1.2141319771337693,-0.21388029571375505,-1.393097323362899,0.873220578181186,-0.972591698148467,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
2.4413795423793654,0.45722230546144127,-1.4423570589796886,0.3890048513114068,-0.6076886770427504,-0.7161287051346843,-1.2046225602771008,0.3284382803458785,0.13866658827717485,1.0705429939060669,-0.33333333333333337,-1.6062229818126443,-0.9860966422066364,2.255037183234184
0.31962439765113465,1.2064025221146528,-0.6551874797657418,1.4164953913202498,-2.724675670162129,0.16742548712175678,-0.1998867609035384,-1.3135672278676205,-2.028664399557895,0.7721906738075645,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-0.4410048051759663,-0.76959829019139,1.1815415384001342,-1.466612392585159,0.47915732388907334,0.3441363255730447,-1.190629025466884,-0.007139927475663583,-0.31714107515673956,0.4884666194033977,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.4810379211142354,-0.76959829019139,0.1319820994482051,-0.040394180334079356,0.9895024025874954,0.456588677314774,-1.020840803102921,0.03650463712540395,-1.7278898053405152,-1.0610042930052384,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,2.255037183234184
1.9209490351818745,0.26365875557056334,-1.967136778455653,0.588368687432526,-0.654942850996308,-0.7643225701668539,-0.8865028689248401,0.16355881407517875,1.946654933524151,1.2140928979191319,-0.33333333333333337,-1.6062229818126443,-0.9860966422066364,-0.44345166786376256
-0.2408392254846238,-0.76959829019139,-0.13040776028977716,1.5545165086348702,-1.2692471123925557,-1.342648950552888,-0.012373394446633941,-1.694729758716944,-2.034197566338008,-1.3161148167103487,3.0,0.6225785655684533,1.0140993866100703,2.255037183234184
0.5598230932807462,-0.76959829019139,-0.3927976200277594,0.8797466017633917,0.11057476705132405,-1.2301965988111594,1.4690754907949788,1.6756005076988316,-0.5103843149680356,-0.07014022991919011,-0.33333333333333337,-1.6062229818126443,1.0140993866100703,2.255037183234184
-0.40097168923769866,-0.6957060223723993,0.3943719591861874,-0.07106553973732842,1.1312649244481672,0.15136086544436672,-1.1337219839053359,-0.20887480385393156,0.5849739087489879,-1.0997450845697272,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-1.081534660188263,1.79412148517881,-1.1799671992417062,1.6925376259494906,0.02551725393492037,-0.6358055967477352,-0.9247518640727658,0.03359499948533266,0.36135045133362736,0.5784867159848917,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,2.255037183234184
0.39969062952767137,-0.76959829019139,-0.917577339503724,0.40434053101303163,-0.9573695642990767,-1.1659381121016,-0.39952785752929726,-1.2204588233853428,-1.9718711405317728,0.29154765813127975,3.0,0.6225785655684533,1.0140993866100703,-0.44345166786376256
0.23955816577459793,-0.30563462914284306,-0.3927976200277594,0.005612858770793886,-0.6927461901591541,-0.07354383803909079,1.7629397218095304,1.4738656313205638,-0.9181682667254513,-0.49677118764635,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
-0.2408392254846238,0.9772225192261894,-0.3927976200277594,1.0791104378845102,-0.5793361726706159,-0.8285810568764134,-0.8025416600635396,-0.02265799488937652,1.0906844725771616,1.307970998639686,-0.33333333333333337,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
-0.8013028486203836,-0.76959829019139,0.6567618189241696,-1.6199691896014043,0.8193873763546881,0.4726532989921635,-0.5347986940280591,0.9986248167756053,-0.21493408878435713,1.5296454864715718,-0.33333333333333337,0.6225785655684533,1.0140993866100703,-0.44345166786376256
2.681578238008977,-0.76959829019139,-1.1799671992417062,0.18964101519028823,-1.0329762426247688,-1.5996828973911257,0.1751399720102705,-1.476506935711606,0.7399025785922982,-1.9766372753768748,3.0,0.6225785655684533,-0.9860966422066364,-0.44345166786376256
